Margin,Total,ID,index,County Name,County Code,Precinct name,Precinct Code,2022 Congressional,2020 Congressional,Legislative,McClellan - GLC,Reisdorf - LMN,Finstad - R,Ettinger - DFL,Write In
0,,810100,652,Waseca,81,WASECA W-3 P-A,0100,1,1,19B,,,,,
0,,810105,653,Waseca,81,WASECA W-3 P-B,0105,1,1,19B,,,,,
0,,810110,654,Waseca,81,WILTON TWP.,0110,1,1,23A,,,,,
0,,810115,655,Waseca,81,WOODVILLE TWP. P-1,0115,1,1,19B,,,,,
0,,810120,656,Waseca,81,WOODVILLE TWP. P-2,0120,1,1,19B,,,,,
0,50,830005,657,Watonwan,83,ADRIAN TWP,0005,1,1,21B,0,0,34,16,0
0,56,830010,658,Watonwan,83,ANTRIM TWP,0010,1,1,22A,0,0,43,12,1
0,93,830015,659,Watonwan,83,BUTTERFIELD,0015,1,1,21B,1,1,63,27,1
0,65,830020,660,Watonwan,83,BUTTERFIELD TWP,0020,1,1,21B,0,0,59,4,2
0,14,830025,661,Watonwan,83,DARFUR,0025,1,1,21B,0,0,8,6,0
0,52,830030,662,Watonwan,83,FIELDON TWP,0030,1,1,22A,0,1,38,13,0
0,8,830035,663,Watonwan,83,LA SALLE,0035,1,1,22A,0,0,5,2,1
0,27,830040,664,Watonwan,83,LEWISVILLE,0040,1,1,22A,0,1,21,5,0
0,129,830045,665,Watonwan,83,LONG LAKE TWP,0045,1,1,21B,0,1,85,43,0
0,245,830050,666,Watonwan,83,MADELIA,0050,1,1,22A,3,3,123,112,4
0,99,830060,667,Watonwan,83,MADELIA TWP,0060,1,1,22A,2,0,66,29,2
0,84,830065,668,Watonwan,83,NELSON TWP,0065,1,1,21B,0,0,64,20,0
0,28,830070,669,Watonwan,83,ODIN,0070,1,1,21B,0,0,17,11,0
0,67,830075,670,Watonwan,83,ODIN TWP,0075,1,1,21B,0,0,49,18,0
0,21,830080,671,Watonwan,83,ORMSBY,0080,1,1,21B,0,1,16,4,0
0,101,830085,672,Watonwan,83,RIVERDALE TWP,0085,1,1,22A,0,0,59,35,7
0,99,830090,673,Watonwan,83,ROSENDALE TWP,0090,1,1,22A,0,3,78,18,0
0,230,830095,674,Watonwan,83,ST JAMES CITY W-1,0095,1,1,21B,0,5,147,78,0
0,269,830110,675,Watonwan,83,ST JAMES CITY W-2,0110,1,1,21B,2,3,138,125,1
0,83,830125,676,Watonwan,83,ST JAMES TWP,0125,1,1,21B,2,0,62,18,1
0,60,830135,677,Watonwan,83,SOUTH BRANCH TWP,0135,1,1,22A,1,0,50,6,3
0,,850005,678,Winona,85,ALTURA,0005,1,1,20B,,,,,
0,,850010,679,Winona,85,DAKOTA,0010,1,1,26A,,,,,
0,,850015,680,Winona,85,DRESBACH TWP.,0015,1,1,26A,,,,,
0,,850020,681,Winona,85,ELBA,0020,1,1,20B,,,,,
0,,850025,682,Winona,85,ELBA TWP,0025,1,1,20B,,,,,
0,,850030,683,Winona,85,FREMONT TWP,0030,1,1,26A,,,,,
0,,850035,684,Winona,85,GOODVIEW P-1,0035,1,1,26A,,,,,
0,,850040,685,Winona,85,GOODVIEW P-2A,0040,1,1,26A,,,,,
0,,850042,686,Winona,85,GOODVIEW P-2B,0042,1,1,26A,,,,,
0,,850045,687,Winona,85,HART TWP,0045,1,1,26A,,,,,
0,,850050,688,Winona,85,HILLSDALE TWP,0050,1,1,26A,,,,,
0,,850055,689,Winona,85,HOMER TWP,0055,1,1,26A,,,,,
0,,850058,690,Winona,85,LA CRESCENT,0058,1,1,26A,,,,,
0,,850060,691,Winona,85,LEWISTON,0060,1,1,26A,,,,,
0,,850065,692,Winona,85,MINNEISKA,0065,1,1,20B,,,,,
0,,850070,693,Winona,85,MINNESOTA CITY,0070,1,1,26A,,,,,
0,,850075,694,Winona,85,MOUNT VERNON TWP,0075,1,1,20B,,,,,
0,,850080,695,Winona,85,NEW HARTFORD TWP,0080,1,1,26A,,,,,
0,,850085,696,Winona,85,NORTON TWP,0085,1,1,20B,,,,,
0,,850090,697,Winona,85,PLEASANT HILL TWP,0090,1,1,26A,,,,,
0,,850095,698,Winona,85,RICHMOND TWP,0095,1,1,26A,,,,,
0,,850100,699,Winona,85,ROLLINGSTONE,0100,1,1,26A,,,,,
0,,850105,700,Winona,85,ROLLINGSTONE TWP,0105,1,1,26A,,,,,
0,,850110,701,Winona,85,ST CHARLES,0110,1,1,20B,,,,,
0,,850115,702,Winona,85,ST CHARLES TWP,0115,1,1,20B,,,,,
0,,850120,703,Winona,85,SARATOGA TWP,0120,1,1,20B,,,,,
0,,850125,704,Winona,85,STOCKTON,0125,1,1,26A,,,,,
0,,850130,705,Winona,85,UTICA,0130,1,1,20B,,,,,
0,,850135,706,Winona,85,UTICA TWP,0135,1,1,26A,,,,,
0,,850140,707,Winona,85,WARREN TWP,0140,1,1,26A,,,,,
0,,850145,708,Winona,85,WHITEWATER TWP,0145,1,1,20B,,,,,
0,,850150,709,Winona,85,WILSON TWP,0150,1,1,26A,,,,,
0,,850155,710,Winona,85,WINONA W-1 P-1,0155,1,1,26A,,,,,
0,,850160,711,Winona,85,WINONA W-1 P-2,0160,1,1,26A,,,,,
0,,850165,712,Winona,85,WINONA W-1 P-3,0165,1,1,26A,,,,,
0,,850170,713,Winona,85,WINONA W-1 P-4,0170,1,1,26A,,,,,
0,,850175,714,Winona,85,WINONA W-2 P-1,0175,1,1,26A,,,,,
0,,850180,715,Winona,85,WINONA W-2 P-2,0180,1,1,26A,,,,,
0,,850185,716,Winona,85,WINONA W-2 P-3,0185,1,1,26A,,,,,
0,,850190,717,Winona,85,WINONA W-2 P-4,0190,1,1,26A,,,,,
0,,850195,718,Winona,85,WINONA W-3 P-1,0195,1,1,26A,,,,,
0,,850200,719,Winona,85,WINONA W-3 P-2,0200,1,1,26A,,,,,
0,,850205,720,Winona,85,WINONA W-3 P-3,0205,1,1,26A,,,,,
0,,850210,721,Winona,85,WINONA W-3 P-4,0210,1,1,26A,,,,,
0,,850215,722,Winona,85,WINONA W-4 P-1,0215,1,1,26A,,,,,
0,,850220,723,Winona,85,WINONA W-4 P-2,0220,1,1,26A,,,,,
0,,850225,724,Winona,85,WINONA W-4 P-3,0225,1,1,26A,,,,,
0,,850230,725,Winona,85,WINONA W-4 P-4,0230,1,1,26A,,,,,
0,,850240,726,Winona,85,WISCOY TWP.,0240,1,1,26A,,,,,
0,,nannan,727,End of worksheet,,,,,,,,,,,
